chr	trf2_DES	random_DES
chr6	4.0	0.0
chr6	4320.0	7.0
chr6	324.0	0.0
chr6	61.0	0.0
chr6	28.0	47.0
chr6	767.0	597.0
chr6	45.0	0.0
chr6	18.0	503.0
chr6	633.0	126.0
chr6	0.0	0.0
chr6	331.0	106.0
chr6	635.0	0.0
chr6	0.0	3.0
chr6	31.0	0.0
chr6	129.0	170.0
chr6	11.0	12.0
chr6	0.0	39.0
chr6	21.0	363.0
chr6	145.0	0.0
chr6	12.0	0.0
chr6	90.0	525.0
chr6	0.0	0.0
chr6	804.0	143.0
chr6	84.0	65.0
chr6	24.0	0.0
chr6	29.0	0.0
chr6	13.0	103.0
chr6	502.0	0.0
chr6	240.0	0.0
chr6	288.0	859.0
chr6	0.0	3.0
chr6	44.0	8.0
chr6	59.0	0.0
chr6	875.0	119.0
chr6	468.0	1212.0
chr6	10.0	851.0
chr6	507.0	1.0
chr6	21.0	0.0
chr6	49.0	0.0
chr6	45.0	0.0
chr6	303.0	0.0
chr6	221.0	19.0
chr6	2787.0	0.0
chr6	604.0	0.0
chr6	639.0	10.0
chr6	2386.0	9.0
chr6	0.0	54.0
chr6	13.0	27.0
chr6	67.0	0.0
chr6	129.0	0.0
chr6	208.0	258.0
chr6	73.0	439.0
chr6	26.0	0.0
chr6	0.0	0.0
chr6	0.0	9.0
chr6	0.0	0.0
chr6	765.0	16.0
chr6	16.0	21.0
chr6	184.0	104.0
chr6	445.0	0.0
chr6	216.0	0.0
chr6	56.0	0.0
chr6	20938.0	825.0
chr6	1665.0	2751.0
chr6	255.0	3505.0
chr6	92.0	0.0
chr6	183.0	0.0
chr6	0.0	958.0
chr6	169.0	0.0
chr6	884.0	0.0
chr6	421.0	0.0
chr6	5430.0	0.0
chr6	84.0	108.0
chr6	474.0	0.0
chr6	16.0	119.0
chr6	12.0	189.0
chr6	0.0	50.0
chr6	49.0	0.0
chr6	89.0	0.0
chr6	41.0	0.0
chr6	800.0	1851.0
chr6	263.0	0.0
chr6	115.0	101.0
chr6	135.0	0.0
chr6	189.0	29.0
chr6	17.0	162.0
chr6	1419.0	0.0
chr6	0.0	23.0
chr6	0.0	19.0
chr6	2210.0	0.0
chr6	28.0	0.0
chr6	58.0	116.0
chr6	178.0	0.0
chr6	14.0	0.0
chr6	0.0	106.0
chr6	0.0	0.0
chr6	1568.0	315.0
chr6	377.0	0.0
chr6	17.0	47.0
chr6	0.0	325.0
chr6	0.0	136.0
chr6	78.0	0.0
chr6	0.0	182.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	7.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	285.0	0.0
chr6	13.0	25.0
chr6	0.0	0.0
chr6	9.0	59.0
chr6	0.0	85.0
chr6	0.0	83.0
chr6	0.0	64.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	103.0
chr6	62.0	0.0
chr6	919.0	34.0
chr6	16.0	0.0
chr6	0.0	55.0
chr6	13.0	262.0
chr6	0.0	0.0
chr6	67.0	17.0
chr6	9.0	406.0
chr6	0.0	80.0
chr6	0.0	479.0
chr6	31.0	8040.0
chr6	53.0	18.0
chr6	13.0	0.0
chr6	984.0	0.0
chr6	13.0	0.0
chr6	0.0	0.0
chr6	629.0	0.0
chr6	98.0	14.0
chr6	83.0	26.0
chr6	0.0	0.0
chr6	743.0	24.0
chr6	90.0	54.0
chr6	0.0	49.0
chr6	0.0	0.0
chr6	0.0	380.0
chr6	0.0	33.0
chr6	14.0	0.0
chr6	0.0	99.0
chr6	0.0	1.0
chr6	26.0	62.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	1746.0	46.0
chr6	354.0	0.0
chr6	3043.0	52.0
chr6	1437.0	0.0
chr6	58.0	0.0
chr6	88.0	921.0
chr6	0.0	18.0
chr6	0.0	119.0
chr6	0.0	145.0
chr6	0.0	0.0
chr6	80.0	355.0
chr6	0.0	0.0
chr6	0.0	24.0
chr6	13.0	11.0
chr6	0.0	104.0
chr6	329.0	0.0
chr6	0.0	33.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	10.0
chr6	0.0	3285.0
chr6	0.0	96.0
chr6	380.0	0.0
chr6	6359.0	10.0
chr6	0.0	18.0
chr6	254.0	0.0
chr6	0.0	0.0
chr6	33.0	87.0
chr6	0.0	37.0
chr6	35.0	65.0
chr6	0.0	14.0
chr6	61.0	0.0
chr6	0.0	15.0
chr6	11.0	0.0
chr6	0.0	158.0
chr6	0.0	54.0
chr6	0.0	47.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	53.0
chr6	0.0	173.0
chr6	0.0	0.0
chr6	11.0	0.0
chr6	0.0	100.0
chr6	0.0	21.0
chr6	0.0	12.0
chr6	0.0	0.0
chr6	0.0	5164.0
chr6	0.0	2611.0
chr6	0.0	0.0
chr6	0.0	73.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	20.0	95.0
chr6	72.0	3.0
chr6	27.0	22.0
chr6	0.0	6.0
chr6	0.0	0.0
chr6	0.0	447.0
chr6	159.0	22.0
chr6	0.0	21.0
chr6	1054.0	23.0
chr6	0.0	48.0
chr6	41.0	473.0
chr6	247.0	0.0
chr6	22.0	0.0
chr6	423.0	0.0
chr6	21.0	707.0
chr6	0.0	0.0
chr6	0.0	94.0
chr6	0.0	0.0
chr6	41.0	0.0
chr6	0.0	0.0
chr6	202.0	87.0
chr6	48.0	20.0
chr6	0.0	198.0
chr6	0.0	10.0
chr6	83.0	0.0
chr6	7.0	34.0
chr6	10.0	33.0
chr6	149.0	0.0
chr6	19.0	36.0
chr6	11.0	0.0
chr6	38588.0	0.0
chr6	163.0	8.0
chr6	0.0	0.0
chr6	56.0	0.0
chr6	317.0	102.0
chr6	129.0	0.0
chr6	324.0	44.0
chr6	0.0	0.0
chr6	0.0	73.0
chr6	0.0	0.0
chr6	0.0	12.0
chr6	15.0	4972.0
chr6	2214.0	47.0
chr6	4.0	13.0
chr6	669.0	979.0
chr6	0.0	0.0
chr6	91.0	0.0
chr6	0.0	0.0
chr6	0.0	113.0
chr6	0.0	128.0
chr6	234.0	0.0
chr6	0.0	0.0
chr6	0.0	2744.0
chr6	65.0	15.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	13.0	0.0
chr6	0.0	27.0
chr6	0.0	73.0
chr6	0.0	0.0
chr6	24.0	0.0
chr6	0.0	0.0
chr6	53.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	216.0
chr6	9.0	64.0
chr6	0.0	4.0
chr6	827.0	92.0
chr6	872.0	0.0
chr6	0.0	0.0
chr6	14.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	695.0	0.0
chr6	0.0	120.0
chr6	0.0	0.0
chr6	879.0	0.0
chr6	0.0	73.0
chr6	24.0	11.0
chr6	0.0	0.0
chr6	0.0	541.0
chr6	27.0	0.0
chr6	5.0	0.0
chr6	0.0	36.0
chr6	27355.0	0.0
chr6	7.0	13.0
chr6	8.0	8.0
chr6	70.0	0.0
chr6	56.0	42.0
chr6	0.0	0.0
chr6	194.0	10358.0
chr6	0.0	0.0
chr6	11.0	0.0
chr6	0.0	0.0
chr6	25.0	0.0
chr6	0.0	148.0
chr6	0.0	42.0
chr6	5048.0	44.0
chr6	1191.0	203.0
chr6	15.0	379.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	8.0	0.0
chr6	0.0	24.0
chr6	42.0	0.0
chr6	0.0	0.0
chr6	11.0	15.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	60.0	0.0
chr6	0.0	0.0
chr6	1367.0	9888.0
chr6	4778.0	0.0
chr6	0.0	69.0
chr6	13.0	15.0
chr6	27.0	0.0
chr6	19.0	219.0
chr6	1121.0	27.0
chr6	19.0	13.0
chr6	0.0	98.0
chr6	0.0	0.0
chr6	54.0	0.0
chr6	23.0	8.0
chr6	796.0	202.0
chr6	2692.0	11.0
chr6	56.0	96.0
chr6	77.0	449.0
chr6	13.0	9.0
chr6	17.0	0.0
chr6	0.0	0.0
chr6	451.0	0.0
chr6	1.0	0.0
chr6	0.0	34.0
chr6	13.0	81.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	100.0
chr6	0.0	0.0
chr6	108.0	271.0
chr6	134.0	12.0
chr6	0.0	207.0
chr6	0.0	0.0
chr6	71.0	161.0
chr6	0.0	1.0
chr6	16.0	0.0
chr6	0.0	0.0
chr6	15.0	0.0
chr6	0.0	0.0
chr6	14.0	0.0
chr6	0.0	12.0
chr6	23.0	0.0
chr6	0.0	0.0
chr6	0.0	24.0
chr6	32.0	0.0
chr6	45.0	0.0
chr6	0.0	0.0
chr6	21.0	42.0
chr6	0.0	0.0
chr6	8344.0	0.0
chr6	0.0	0.0
chr6	67.0	0.0
chr6	0.0	9.0
chr6	0.0	0.0
chr6	559.0	0.0
chr6	0.0	0.0
chr6	0.0	1069.0
chr6	0.0	51579.0
chr6	0.0	23.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	123.0	0.0
chr6	0.0	40.0
chr6	0.0	0.0
chr6	0.0	19.0
chr6	0.0	27.0
chr6	0.0	35.0
chr6	0.0	0.0
chr6	357.0	0.0
chr6	7420.0	0.0
chr6	299.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	77.0
chr6	33.0	0.0
chr6	1647.0	0.0
chr6	364.0	10.0
chr6	0.0	0.0
chr6	0.0	1056.0
chr6	90.0	7.0
chr6	0.0	0.0
chr6	0.0	11.0
chr6	0.0	49.0
chr6	10.0	168.0
chr6	0.0	0.0
chr6	0.0	194.0
chr6	25.0	17.0
chr6	0.0	9.0
chr6	0.0	11.0
chr6	0.0	0.0
chr6	0.0	150.0
chr6	44.0	0.0
chr6	0.0	0.0
chr6	0.0	116.0
chr6	0.0	0.0
chr6	20.0	97.0
chr6	0.0	0.0
chr6	0.0	4432.0
chr6	264.0	3594.0
chr6	0.0	0.0
chr6	1.0	1370.0
chr6	0.0	251.0
chr6	14443.0	59.0
chr6	47.0	0.0
chr6	0.0	66.0
chr6	10202.0	0.0
chr6	221.0	0.0
chr6	0.0	0.0
chr6	3124.0	1391.0
chr6	784.0	48.0
chr6	0.0	15.0
chr6	677.0	61.0
chr6	990.0	0.0
chr6	132.0	1598.0
chr6	0.0	42.0
chr6	0.0	18.0
chr6	4417.0	34.0
chr6	72.0	76.0
chr6	0.0	0.0
chr6	918.0	445.0
chr6	47.0	0.0
chr6	266.0	662.0
chr6	1239.0	0.0
chr6	0.0	0.0
chr6	31.0	19.0
chr6	457.0	360.0
chr6	45.0	170.0
chr6	1430.0	81.0
chr6	1072.0	44.0
chr6	23.0	457.0
chr6	0.0	0.0
chr6	96.0	54.0
chr6	12.0	500.0
chr6	15475.0	0.0
chr6	40.0	0.0
chr6	535.0	0.0
chr6	84.0	61.0
chr6	172.0	7.0
chr6	2772.0	25.0
chr6	210.0	92.0
chr6	10020.0	0.0
chr6	9.0	10.0
chr6	288.0	0.0
chr6	9.0	13.0
chr6	2465.0	89.0
chr6	0.0	0.0
chr6	0.0	80.0
chr6	51.0	0.0
chr6	1493.0	189.0
chr6	0.0	0.0
chr6	0.0	192.0
chr6	0.0	12969.0
chr6	8.0	13.0
chr6	3384.0	16.0
chr6	3.0	0.0
chr6	18.0	318.0
chr6	0.0	11.0
chr6	30.0	0.0
chr6	0.0	0.0
chr6	0.0	17.0
chr6	0.0	0.0
chr6	64.0	0.0
chr6	0.0	0.0
chr6	12.0	712.0
chr6	0.0	13.0
chr6	0.0	0.0
chr6	0.0	89.0
chr6	0.0	0.0
chr6	104.0	0.0
chr6	894.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	603.0	0.0
chr6	57.0	14.0
chr6	0.0	26.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	63.0	5224.0
chr6	228.0	0.0
chr6	0.0	21.0
chr6	893.0	1021.0
chr6	2481.0	0.0
chr6	0.0	0.0
chr6	43.0	0.0
chr6	18.0	104.0
chr6	15.0	14.0
chr6	0.0	41.0
chr6	0.0	0.0
chr6	0.0	8.0
chr6	0.0	13932.0
chr6	0.0	184.0
chr6	0.0	10.0
chr6	16.0	159.0
chr6	0.0	0.0
chr6	21.0	0.0
chr6	1.0	0.0
chr6	61.0	0.0
chr6	0.0	0.0
chr6	14.0	53.0
chr6	10.0	425.0
chr6	6090.0	29.0
chr6	8.0	0.0
chr6	11.0	0.0
chr6	14.0	0.0
chr6	0.0	0.0
chr6	0.0	46.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	7.0	1187.0
chr6	0.0	358.0
chr6	1.0	0.0
chr6	0.0	77.0
chr6	0.0	0.0
chr6	6.0	0.0
chr6	0.0	0.0
chr6	12.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	786.0
chr6	0.0	9.0
chr6	26.0	0.0
chr6	480.0	2759.0
chr6	185.0	0.0
chr6	0.0	42.0
chr6	0.0	0.0
chr6	338.0	227.0
chr6	999.0	0.0
chr6	0.0	17.0
chr6	0.0	0.0
chr6	1793.0	431.0
chr6	437.0	26.0
chr6	16.0	2040.0
chr6	501.0	143.0
chr6	17.0	434.0
chr6	24.0	0.0
chr6	23.0	13.0
chr6	0.0	0.0
chr6	0.0	187.0
chr6	1842.0	15.0
chr6	0.0	1.0
chr6	15.0	0.0
chr6	471.0	39.0
chr6	186.0	0.0
chr6	66.0	0.0
chr6	0.0	0.0
chr6	66.0	0.0
chr6	46.0	0.0
chr6	0.0	0.0
chr6	0.0	251.0
chr6	49.0	14.0
chr6	1021.0	1412.0
chr6	1743.0	0.0
chr6	0.0	28.0
chr6	0.0	39.0
chr6	0.0	2813.0
chr6	67.0	109.0
chr6	0.0	502.0
chr6	0.0	11.0
chr6	4223.0	338.0
chr6	124.0	0.0
chr6	28.0	0.0
chr6	18.0	1085.0
chr6	0.0	12.0
chr6	170.0	0.0
chr6	568.0	61.0
chr6	0.0	0.0
chr6	481.0	0.0
chr6	536.0	1769.0
chr6	0.0	0.0
chr6	0.0	314.0
chr6	0.0	0.0
chr6	0.0	67.0
chr6	24.0	0.0
chr6	0.0	327.0
chr6	7.0	0.0
chr6	0.0	11.0
chr6	0.0	539.0
chr6	0.0	0.0
chr6	512.0	0.0
chr6	26.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	651.0	17.0
chr6	17.0	133.0
chr6	71.0	0.0
chr6	18.0	0.0
chr6	0.0	14.0
chr6	0.0	0.0
chr6	0.0	15.0
chr6	1126.0	0.0
chr6	0.0	92.0
chr6	22.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	35.0
chr6	449.0	199.0
chr6	56.0	250.0
chr6	56.0	200.0
chr6	25.0	0.0
chr6	0.0	12.0
chr6	10.0	0.0
chr6	2164.0	90.0
chr6	36.0	1135.0
chr6	194.0	559.0
chr6	19.0	0.0
chr6	0.0	32.0
chr6	1.0	0.0
chr6	0.0	22.0
chr6	0.0	0.0
chr6	16.0	0.0
chr6	0.0	10.0
chr6	0.0	0.0
chr6	29.0	50.0
chr6	41.0	39.0
chr6	17.0	0.0
chr6	128.0	766.0
chr6	4811.0	0.0
chr6	3031.0	0.0
chr6	41.0	0.0
chr6	105.0	0.0
chr6	87.0	0.0
chr6	62.0	0.0
chr6	0.0	15.0
chr6	0.0	717.0
chr6	272.0	0.0
chr6	60.0	0.0
chr6	854.0	0.0
chr6	0.0	87.0
chr6	0.0	0.0
chr6	7.0	0.0
chr6	0.0	407.0
chr6	0.0	108.0
chr6	0.0	80.0
chr6	0.0	6298.0
chr6	106.0	3110.0
chr6	10.0	16.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	316.0	124.0
chr6	15917.0	0.0
chr6	93.0	2056.0
chr6	0.0	11.0
chr6	24.0	65.0
chr6	0.0	134.0
chr6	50.0	6.0
chr6	9.0	23.0
chr6	1455.0	0.0
chr6	101.0	37.0
chr6	488.0	0.0
chr6	3899.0	36.0
chr6	988.0	107.0
chr6	20.0	92.0
chr6	0.0	31.0
chr6	15.0	0.0
chr6	0.0	0.0
chr6	167.0	10.0
chr6	49.0	4.0
chr6	0.0	896.0
chr6	0.0	11.0
chr6	347.0	109.0
chr6	4023.0	29.0
chr6	464.0	69.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	61.0	0.0
chr6	0.0	0.0
chr6	1004.0	33.0
chr6	533.0	223.0
chr6	0.0	16.0
chr6	41.0	0.0
chr6	11.0	15.0
chr6	5.0	0.0
chr6	101.0	0.0
chr6	72.0	9.0
chr6	1498.0	0.0
chr6	28.0	0.0
chr6	17226.0	24.0
chr6	640.0	80.0
chr6	18.0	19.0
chr6	9.0	2098.0
chr6	5914.0	0.0
chr6	6795.0	9.0
chr6	17.0	9375.0
chr6	67.0	0.0
chr6	0.0	613.0
chr6	177.0	0.0
chr6	43.0	0.0
chr6	24.0	110.0
chr6	2318.0	5.0
chr6	12.0	0.0
chr6	0.0	1.0
chr6	42.0	0.0
chr6	2854.0	438.0
chr6	35.0	46.0
chr6	1149.0	0.0
chr6	9.0	43.0
chr6	0.0	0.0
chr6	0.0	4.0
chr6	18.0	0.0
chr6	13.0	0.0
chr6	11.0	0.0
chr6	58.0	0.0
chr6	0.0	21.0
chr6	63.0	1672.0
chr6	681.0	6147.0
chr6	0.0	0.0
chr6	0.0	258.0
chr6	25.0	14.0
chr6	32.0	11.0
chr6	92.0	0.0
chr6	171.0	0.0
chr6	0.0	648.0
chr6	27.0	0.0
chr6	71.0	142.0
chr6	1709.0	594.0
chr6	13.0	27.0
chr6	66.0	550.0
chr6	0.0	0.0
chr6	31.0	0.0
chr6	19.0	54.0
chr6	576.0	1.0
chr6	782.0	30.0
chr6	0.0	0.0
chr6	158.0	0.0
chr6	22.0	0.0
chr6	2.0	0.0
chr6	443.0	35.0
chr6	143.0	0.0
chr6	496.0	14.0
chr6	708.0	24.0
chr6	1356.0	1182.0
chr6	39.0	1169.0
chr6	0.0	0.0
chr6	0.0	10.0
chr6	456.0	0.0
chr6	11.0	95.0
chr6	71.0	0.0
chr6	25902.0	44.0
chr6	37.0	29.0
chr6	257.0	98.0
chr6	225.0	15.0
chr6	72.0	0.0
chr6	274.0	52.0
chr6	0.0	1565.0
chr6	0.0	20.0
chr6	0.0	12.0
chr6	0.0	11.0
chr6	11.0	1493.0
chr6	0.0	3479.0
chr6	0.0	0.0
chr6	119.0	0.0
chr6	0.0	0.0
chr6	19.0	0.0
chr6	0.0	155.0
chr6	0.0	0.0
chr6	11.0	0.0
chr6	0.0	0.0
chr6	0.0	0.0
chr6	0.0	5564.0
chr6	0.0	11.0
chr6	0.0	0.0
chr6	0.0	12.0
chr6	0.0	0.0
chr6	713.0	0.0
chr6	120.0	0.0
chr6	90.0	140.0
chr6	5621.0	7.0
chr6	919.0	0.0
chr6	12.0	0.0
chr6	14.0	93.0
chr6	31.0	4304.0
chr6	10.0	54.0
chr6	129.0	0.0
chr6	0.0	103.0
chr6	0.0	16.0
chr6	0.0	1076.0
chr6	1036.0	0.0
chr6	56.0	149.0
chr6	0.0	4198.0
chr6	77.0	0.0
chr6	0.0	1968.0
chr6	106.0	0.0
chr6	0.0	0.0
chr6	92.0	255.0
chr6	658.0	12.0
chr6	24.0	0.0
chr6	9852.0	0.0
chr6	137.0	0.0
chr6	14.0	10.0
chr6	150.0	0.0
chr6	36.0	1374.0
chr6	119.0	9.0
chr6	46.0	47.0
chr6	0.0	363.0
chr6	1374.0	33.0
chr6	124.0	0.0
chr6	0.0	0.0
chr6	171.0	132.0
chr6	0.0	176.0
chr6	10.0	0.0
chr6	32.0	0.0
chr6	13.0	12.0
chr6	188.0	0.0
chr6	0.0	171.0
chr6	170.0	0.0
chr6	182.0	0.0
chr6	152.0	74.0
chr6	153.0	0.0
chr6	13.0	303.0
chr6	46.0	0.0
chr6	104.0	0.0
chr6	404.0	1.0
chr6	4253.0	0.0
chr6	0.0	119.0
chr6	9.0	1299.0
chr6	0.0	34.0
chr6	143.0	0.0
chr6	46.0	10.0
chr6	178.0	540.0
chr6	414.0	0.0
chr6	73.0	0.0
chr6	87.0	0.0
chr6	402.0	0.0
chr5	155.0	42.0
chr5	49.0	11.0
chr5	180.0	384.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	8166.0	227.0
chr5	350.0	0.0
chr5	223.0	0.0
chr5	82.0	0.0
chr5	688.0	0.0
chr5	486.0	0.0
chr5	1063.0	79.0
chr5	678.0	12.0
chr5	213.0	13.0
chr5	30.0	1406.0
chr5	14.0	0.0
chr5	151.0	0.0
chr5	161.0	14.0
chr5	311.0	5320.0
chr5	95.0	23.0
chr5	36.0	146.0
chr5	70.0	0.0
chr5	84.0	30.0
chr5	50.0	11.0
chr5	46.0	28.0
chr5	63.0	16.0
chr5	63.0	1536.0
chr5	100.0	8.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	26.0	0.0
chr5	95.0	0.0
chr5	25.0	0.0
chr5	16.0	3477.0
chr5	32.0	452.0
chr5	752.0	0.0
chr5	681.0	8.0
chr5	48.0	2878.0
chr5	0.0	8.0
chr5	0.0	337.0
chr5	0.0	0.0
chr5	25.0	17.0
chr5	0.0	0.0
chr5	32.0	6.0
chr5	0.0	11.0
chr5	0.0	97.0
chr5	0.0	0.0
chr5	30.0	3110.0
chr5	0.0	52.0
chr5	40.0	0.0
chr5	1189.0	339.0
chr5	0.0	0.0
chr5	0.0	443.0
chr5	43.0	0.0
chr5	108.0	17.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	24.0
chr5	40.0	0.0
chr5	8.0	0.0
chr5	299.0	0.0
chr5	89.0	0.0
chr5	0.0	0.0
chr5	0.0	456.0
chr5	14.0	377.0
chr5	0.0	8578.0
chr5	27.0	909.0
chr5	12681.0	64.0
chr5	11.0	0.0
chr5	165.0	0.0
chr5	0.0	22.0
chr5	15.0	35.0
chr5	14.0	12.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	112.0	1698.0
chr5	0.0	168.0
chr5	0.0	0.0
chr5	0.0	633.0
chr5	495.0	9328.0
chr5	1858.0	886.0
chr5	0.0	0.0
chr5	49.0	0.0
chr5	14015.0	279.0
chr5	206.0	2600.0
chr5	866.0	0.0
chr5	178.0	0.0
chr5	0.0	28.0
chr5	40.0	10.0
chr5	0.0	0.0
chr5	0.0	22.0
chr5	329.0	16.0
chr5	0.0	0.0
chr5	12.0	726.0
chr5	30.0	0.0
chr5	9.0	45.0
chr5	12.0	0.0
chr5	0.0	0.0
chr5	0.0	204.0
chr5	0.0	5.0
chr5	0.0	0.0
chr5	0.0	6288.0
chr5	8.0	62.0
chr5	0.0	1170.0
chr5	0.0	0.0
chr5	0.0	8.0
chr5	0.0	0.0
chr5	0.0	3143.0
chr5	0.0	0.0
chr5	0.0	67.0
chr5	5.0	28.0
chr5	0.0	6080.0
chr5	0.0	20.0
chr5	0.0	0.0
chr5	0.0	14.0
chr5	0.0	0.0
chr5	51.0	0.0
chr5	0.0	13.0
chr5	46.0	101.0
chr5	49.0	0.0
chr5	68.0	14.0
chr5	0.0	110.0
chr5	7709.0	56.0
chr5	680.0	8.0
chr5	41.0	117.0
chr5	66.0	41.0
chr5	150.0	0.0
chr5	1105.0	0.0
chr5	0.0	0.0
chr5	28.0	0.0
chr5	15.0	20.0
chr5	0.0	29.0
chr5	66.0	0.0
chr5	662.0	0.0
chr5	15.0	0.0
chr5	16.0	0.0
chr5	24.0	0.0
chr5	0.0	29.0
chr5	329.0	0.0
chr5	11.0	0.0
chr5	5026.0	26.0
chr5	0.0	185.0
chr5	28.0	21280.0
chr5	56.0	0.0
chr5	0.0	40.0
chr5	11.0	13.0
chr5	57.0	0.0
chr5	946.0	0.0
chr5	488.0	0.0
chr5	0.0	0.0
chr5	0.0	8.0
chr5	583.0	67.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	9.0	0.0
chr5	0.0	0.0
chr5	28.0	0.0
chr5	42.0	601.0
chr5	0.0	0.0
chr5	43.0	0.0
chr5	17.0	55.0
chr5	36.0	33.0
chr5	0.0	231.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	22.0	0.0
chr5	11.0	0.0
chr5	40.0	0.0
chr5	0.0	1293.0
chr5	0.0	57.0
chr5	14.0	0.0
chr5	0.0	0.0
chr5	0.0	24.0
chr5	0.0	14.0
chr5	0.0	0.0
chr5	64.0	229.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	211.0	0.0
chr5	0.0	0.0
chr5	10.0	0.0
chr5	0.0	0.0
chr5	71.0	0.0
chr5	4.0	0.0
chr5	0.0	0.0
chr5	24.0	0.0
chr5	12.0	0.0
chr5	0.0	1171.0
chr5	0.0	11.0
chr5	0.0	0.0
chr5	0.0	10.0
chr5	50.0	0.0
chr5	24.0	150.0
chr5	0.0	11.0
chr5	0.0	27.0
chr5	8.0	0.0
chr5	66.0	40.0
chr5	0.0	1245.0
chr5	22.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	3234.0
chr5	0.0	102.0
chr5	16.0	0.0
chr5	0.0	57.0
chr5	0.0	92.0
chr5	0.0	29.0
chr5	4.0	0.0
chr5	0.0	13.0
chr5	65.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	24.0
chr5	13.0	2467.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	10.0
chr5	308.0	32.0
chr5	12.0	4619.0
chr5	0.0	101.0
chr5	0.0	0.0
chr5	4.0	329.0
chr5	0.0	44.0
chr5	0.0	48.0
chr5	0.0	85.0
chr5	32.0	142.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	6.0	1.0
chr5	10.0	5.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	11.0
chr5	0.0	0.0
chr5	0.0	33.0
chr5	183.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	158.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	187.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	70.0	110.0
chr5	0.0	55.0
chr5	16.0	11.0
chr5	89.0	2027.0
chr5	0.0	0.0
chr5	12.0	0.0
chr5	112.0	0.0
chr5	0.0	0.0
chr5	4.0	0.0
chr5	64.0	48.0
chr5	0.0	35.0
chr5	7.0	0.0
chr5	26.0	0.0
chr5	0.0	28.0
chr5	21.0	10.0
chr5	79.0	0.0
chr5	0.0	106.0
chr5	12.0	23.0
chr5	30.0	35.0
chr5	164.0	27.0
chr5	45.0	0.0
chr5	137.0	806.0
chr5	1944.0	0.0
chr5	26.0	1424.0
chr5	10.0	0.0
chr5	10.0	0.0
chr5	125.0	3.0
chr5	0.0	251.0
chr5	0.0	0.0
chr5	48.0	0.0
chr5	116.0	4595.0
chr5	11.0	119.0
chr5	12.0	0.0
chr5	31.0	133.0
chr5	0.0	846.0
chr5	0.0	85.0
chr5	829.0	334.0
chr5	22079.0	0.0
chr5	32.0	0.0
chr5	56.0	0.0
chr5	21.0	30.0
chr5	345.0	23.0
chr5	0.0	9.0
chr5	10.0	0.0
chr5	45.0	205.0
chr5	209.0	0.0
chr5	0.0	0.0
chr5	124.0	238.0
chr5	0.0	0.0
chr5	0.0	0.0
chr5	239.0	51.0
chr5	0.0	0.0
chr5	3.0	393.0
chr5	0.0	18.0
chr5	0.0	41.0
chr5	3823.0	0.0
chr5	1216.0	25.0
chr5	68.0	1267.0
chr5	80.0	11.0
